fecha,presion_media,presion_min,presion_max,presion_desv,humedad_media,humedad_min,humedad_max,humedad_desv,viento_media,viento_min,viento_max,viento_desv,rafaga_media,rafaga_min,rafaga_max,rafaga_desv,viento_norte,viento_este,direccion_viento,registros_del_dia,anio,dia_del_anio,estacion_anio,mes,sector_viento,temp_max_manana
2012-04-12,975.5267,,976.21,0.4405,83.2173,50.29,96.3,13.7758,1.7453,0.43,3.62259293,0.8601,2.8315,9.98370340923368,0.4970968,1.3444,-1.1702,-0.4363,200.4478,,2012,103,primavera,April,S,11.46
2012-04-13,977.6464,975.97,978.69,0.9127,72.7554,45.62,95.0,17.3658,1.5088,0.29,4.07,0.7436,2.6172,0.58,6.57,1.2227,-0.3542,-0.9647,249.8384,144,2012,104,primavera,April,West,11.73
2012-04-14,977.9235,976.69,978.78,0.6196,66.9365,41.25,96.8,21.3334,2.2535,0.16,5.2,1.5383,3.5051,0.32,8.13,2.3332,0.999,1.297,52.3954,144,2012,105,primavera,April,NE,10.36
2012-04-15,980.3538,978.08,984.05,1.7646,0.6403319999999999,0.5147999999999999,77.2,8.3064,2.9794,0.23,4.69135105,1.8367,4.7855,0.44,6.965568910000001,2.584,2.6049,1.0523,21.9972,144,2012,106,East,mayo,N,9.05
2012-04-16,988.3801,984.13,991.36,2.2148,61.8349,34.58,82.3,15.2083,2.3226,0.9,5.64,1.1959,4.556,1.76,9.29,1.7813,1.0592,-0.1141,353.8492,144,2012,107,primavera,diciembre,N,10.63
2012-04-17,984.6667,977.04,991.41,4.9955,56.2772,33.34,89.1,19.5917,2.3456,0.29,5.43,1.3498,3.6943,0.76,8.49,2.1257,-2.1256,,190.4253,144,2012,108,primavera,April,S,10.97
2012-04-18,972.1368,969.1,976.93,2.411,61.0535,51.14,77.2,7.1378,9.67932,1.1880000000000002,26.172,149.74,4.1325,0.72,9.71,-113.95500000000001,-2.5357,-0.57,192.6682,,2012,109,primavera,NOVEMBER,S,16.22
2012-04-19,967.4192,,965.92,0.8876,64.1089,36.16,93.9,18.8523,1.6431,0.28,,1.0003,2.8781,0.58,7.08,1.7083,-1.2125,0.1795,171.5795,144,2012,110,,April,S,13.81
2012-04-20,970.2276,967.39,974.26,1.8574,70.6917,47.18,90.6,12.0872,1.7142,0.33,3.48,0.8542,2.8266,0.76,5.36,1.2214,-0.8039,-0.2056,194.3427,144,2012,111,primavera,April,S,13.49
2012-04-21,975.1618,974.25,976.42,0.4894,68.6753,90.56500211274611,43.86,14.4859,13.02588,0.936,31.176000000000002,2.1629,5.4335,0.6,13.93,3.204,-3.1,-1.3419,203.4062,144,2012,112,primavera,Aug,SO,13.33
2012-04-22,979.3936,976.43,981.5,1.4411,0.65274,0.3703,90.4,15.3831,2.9143,0.73,3.7344397099999997,1.1486,4.5497,1.38,8.97,1.8071,-2.1669,-1.7146,218.3531,144,2012,113,primavera,,SO,12.89
2012-04-23,,974.49,981.65,2.3371,0.6870189999999999,0.4457,90.9,14.697,2.9621,0.15,2.73746261025469,1.8087,4.5495,0.4,6.41876243,2.6766,-2.5301,-1.0005,201.5762,144,2012,114,primavera,April,S,11.48
2012-04-24,972.0423,971.25,974.42,0.7246,0.7461369999999999,0.6098,93.7,10.3318,2.3141,0.19,4.7,1.1275,3.4867,0.4,6.57,1.5337,-2.0755,-0.5403,194.5907,144,2012,115,primavera,April,S,15.12
2012-04-25,976.9858,973.29,978.35,1.4252,0.589076,0.42560000000000003,,14.3315,3.9079,1.0,8.51,1.6865,5.9462,2.04,11.73,2.603,-3.4806,-1.6111,204.8387,144,2012,116,VERANO_INVIERNO,February,SO,18.45
2012-04-26,981.7835,977.45,987.08,3.0652,51.616,38.9,66.11,8.2129,3.1069,0.32,7.8,2.31,4.9519,0.72,12.13,3.475,-2.4577,-1.548,212.205,144,2012,117,primavera,,SO,23.92
2012-04-27,989.2684,987.02,991.57,1.111,54.3017,34.15,80.1,15.435,2.3091,0.3,6.8,1.675,3.7194,0.6,10.12,2.42,-1.6614,-0.6348,200.9096,144,2012,118,primavera,April,S,30.65
2012-04-28,987.1458,982.46,991.46,2.9846,50.3429,22.68,79.5,17.375,7.003080000000001,33.933159455161565,0.684,1.5079,3.3929,0.64,9.76,2.3399,-0.252,0.9873,104.317,144,2012,119,primavera,NOVEMBER,E,27.94
2012-04-29,980.8738,979.11,986.28,1.8326,44.2567,27.55,61.72,10.0563,,1.116,,1.2619,4.1616,0.92,9.12,1.9179,-1.8281,-0.2981,189.2618,144,2012,120,primavera,Oct,S,22.09
2012-04-30,989.4299,986.43,990.86,1.0508,57.5392,39.3,81.7,12.725,11.317680000000001,0.7200000000000001,17.291512188000002,222.86,4.8639,0.52,6.915859230000001,-161.635,2.1166,1.8675,41.4225,144,2012,121,primavera,November,NE,23.1
2012-05-01,988.6204,987.38,989.72,0.5703,0.717935,0.5325,88.3,10.9802,7.6536,25.53030458449691,0.469756476,105.22,3.4963,0.36,4.42416152,-78.94,1.6498,0.9316,29.4529,144,2012,122,primavera,Jun,NORTHEAST,24.79
2012-05-02,986.1091,982.89,989.35,1.9443,0.751296,,96.0,13.8195,2.2956,0.26,3.0944275800000005,1.4193,3.6849,0.62,4.87776235,2.0476,1.1823,0.4766,21.9542,144,2012,123,primavera,May,N,17.61
2012-05-03,984.5036,982.93,986.12,0.9587,0.771217,0.6104999999999999,94.1,10.1294,1.7121,0.36,4.17,0.9012,2.9518,0.72,6.16,1.3382,-0.6863,-1.0813,237.5976,144,2012,124,primavera,May,so,21.25
2012-05-04,979.2055,976.34,982.88,2.2568,0.613076,0.32770000000000005,96.6,24.0431,6.53904,0.9720000000000001,19.259999999999998,1.1795,3.2559,0.66,10.01,2.155,-1.0784,-0.8929,219.6247,144,2012,125,primavera,JANUARY,SO,15.23
2012-05-05,977.8438,976.07,981.42,1.3182,0.8480150000000001,0.6686,96.5,8.1533,7.17696,31.885928769961637,,1.1777,3.2615,0.52,7.09,1.6269,1.0839,0.8556,38.2871,144,2012,126,primavera,March,NE,8.0
2012-05-06,984.3599,981.36,987.3,1.6915,93.0979,82.9,96.9,3.6693,2.2694,0.49,3.67,0.7697,3.4795,1.08,5.11,0.9689,1.5773,1.4963,43.4892,144,2012,127,primavera,Sept,NE,14.32
2012-05-07,990.2007,987.41,992.45,1.6497,,62.25,98.6,10.0756,4.55364,0.7200000000000001,7.538472972000001,,,0.32,3.4051130800000005,0.9864,0.8386,0.5124,31.4269,144,2012,128,primavera,MARCH,NE,20.93
2012-05-08,989.0381,986.44,992.32,2.0457,0.722067,0.4121,99.7,23.3616,2.2995,0.18,5.02,1.0998,3.444,0.64,7.65,1.6254,-1.9591,-0.5482,195.6333,144,2012,129,Estacion_Desconocida,Oct,S,21.23
2012-05-09,,987.31,992.43,1.4351,73.0169,55.87,91.1,10.277,10.480680000000001,41.85683469079329,1.044,185.83,4.4817,0.6,10.89,-135.045,-2.4116,-1.3991,210.1216,144,2012,130,primavera,septiembre,SO,25.89
2012-05-10,,992.44,994.61,0.579,65.1972,46.76,96.1,17.6774,3.3203,0.46,4.87154864,1.8299,4.9484,1.08,7.785778629999999,2.8313,-2.8962,-1.4602,206.7569,144,2012,131,primavera,May,SO,29.54
2012-05-11,993.2431,991.56,,1.0493,0.602303,0.3461,92.4,16.0726,11.034360000000001,2.7,15.613810488000002,169.33,5.0394,1.16,10.8,-128.41,-2.0204,-1.7776,221.3417,144,2012,132,primavera,February,SO,13.52
2012-05-12,1001.8901,996.26,1005.91,2.9305,65.1449,42.21,87.1,13.5203,2.0142,0.46,3.38,0.6927,3.9863,10.386334594040127,0.92,1.2071,0.1747,-1.8223,275.4763,144,2012,133,primavera,Nov,Oeste,10.89
2012-05-13,1002.9972,999.3,1005.87,2.1869,65.2353,45.75,91.9,13.626,1.5674,0.21,3.92,0.8591,2.7703,0.5,6.65,1.4759,0.6591,0.1626,13.8561,144,2012,134,primavera,May,N,17.3
2012-05-14,993.2661,987.65,999.25,3.9756,0.00565128,0.342,91.6,20.643,7.0826400000000005,0.936,16.02,1.141,3.3877,0.58,7.89,1.9132,-1.6535,-0.0281,180.9733,144,2012,135,primavera,Jul,S,17.26
2012-05-15,982.9152,979.19,987.57,2.2167,0.619567,0.3556,87.1,14.5562,2.7081,0.55,7.88,1.5403,4.4972,1.04,11.89,2.5178,-1.8139,-1.0885,210.9685,144,2012,136,primavera,MAY,SO,12.26
2012-05-16,990.2098,998.5861027927112,,3.6539,0.693796,0.46049999999999996,83.3,10.8113,2.5469,0.88,4.39,0.7235,4.711,2.04,8.53,1.346,-0.1358,-2.4375,266.8116,144,2012,137,spring,May,O,14.29
2012-05-17,994.6535,990.82,996.84,2.0537,54.7226,36.36,83.2,15.5715,2.1658,0.39,4.23,0.7114,3.7851,0.76,9.37,1.4153,0.1675,-0.9606,279.8939,144,2012,138,primavera,MARCH,O,18.86
2012-05-18,987.0419,984.56,990.78,1.8134,45.8384,29.97,62.6,11.3878,9.32436,0.864,14.87562174,1.5418,4.2404,0.6,6.915859230000001,2.5859,-2.2596,0.3048,172.3165,144,2012,139,primavera,Enero,S,24.2
2012-05-19,,983.48,987.63,1.4961,0.5256029999999999,0.3882,66.32,6.6041,2.2124,0.29,5.78,1.4342,3.547,0.64,8.29,2.0963,0.4802,0.9967,64.2764,144,2012,140,Estacion_Desconocida,mayo,NE,
,980.3012,977.06,983.68,2.2774,50.9378,27.17,80.4,15.1827,1.898,0.25,5.97,1.5061,3.4693,0.48,9.84,2.5985,-0.1498,1.4628,95.8462,144,2012,141,primavera,Jul,E,26.26
2012-05-21,,973.23,977.02,0.9795,56.2187,38.49,76.6,10.9638,8.15508,0.684,20.196,1.6859,3.7131,0.4,9.77,2.6677,,1.7304,76.6795,144,,142,primavera,march,East,27.88
,980.427,975.48,986.37,3.0447,54.5815,36.95,79.3,12.2046,8.181000000000001,0.756,21.456,159.29,,,8.54,-120.795,0.9235,1.3968,56.529,144,2012,143,primavera,APRIL,NE,28.06
2012-05-23,991.9017,986.81,996.79,2.5085,0.560799,,88.9,17.4577,3.0161,0.14,4.09483489,1.8198,4.8374,0.36,6.7729439000000005,2.8462,1.6901,1.6779,44.7935,144,2012,144,Estacion_Desconocida,May,NE,23.59
2012-05-24,998.581,996.9,999.92,0.8671,60.0262,30.2,86.4,19.7962,4.1245,0.66,7.97,1.8527,6.1696,1.58,12.29,2.6213,,2.0315,,144,2012,145,primavera,May,NE,21.33
2012-05-25,998.7736,996.36,1000.74,1.6441,49.121,34.04,66.27,10.1967,3.479,11.443505069978835,0.17,1.6431,5.5301,0.4,10.85,2.5895,,1.7718,31.8803,144,2012,146,primavera,May,NE,21.99
2012-05-26,995.7728,994.05,997.22,1.1495,51.5758,35.14,77.4,13.1273,2.3674,0.13,6.02,1.8706,3.8601,0.36,9.39,2.9498,1.5458,1.5048,44.2309,144,2012,147,primavera,May,NE,23.45
2012-05-27,992.4519,990.05,994.29,1.6691,53.4261,35.38,72.6,10.9872,1.5243,0.17,2.6035444900000004,1.0643,2.7072,0.36,5.02067768,1.8026,0.5997,0.746,51.2065,144,2012,148,primavera,May,NE,23.77
2012-05-28,987.171,985.06,990.07,1.4883,59.3198,44.57,80.1,12.0751,1.7479,0.18,3.0136493499999997,1.2329,2.9499,0.4,7.2,1.9763,0.8695,0.4027,24.852,144,2012,149,primavera,MAY,NE,23.81
2012-05-29,985.9979,985.27,988.15,0.7993,0.622972,37.21,87.2,14.9168,1.6678,6.858500386977832,0.22,0.9485,3.4459,0.56,8.08,2.0938,0.1708,-1.0273,279.4393,144,2012,150,Estacion_Desconocida,May,O,22.26
2012-05-30,989.7589,988.03,992.34,1.1986,0.620262,0.40009999999999996,83.6,14.6836,1.6783,0.18,3.97,1.0362,,0.48,7.14,2.0793,0.7044,-0.4725,326.1467,144,2012,151,primavera,March,NO,21.7
2012-05-31,988.8944,984.05,992.24,2.6816,0.774131,0.5223,94.1,14.1466,2.0267,0.38,6.36,0.9889,3.5182,14.700591708775558,0.64,1.7743,-0.9247,-1.0106,227.541,144,2012,152,primavera,May,SO,15.97
2012-06-01,987.5949,991.1714646302576,984.07,2.0092,0.806717,0.6657,92.2,7.4717,2.0669,7.442173478756811,0.25476211,0.704,4.2167,0.92,5.051746230000001,1.603,-0.3476,-1.9689,259.987,,2012,153,Verano,June,O,16.02
2012-06-02,988.5396,,989.89,1.0377,0.6202920000000001,0.4436,82.2,14.0978,1.6589,0.18,4.77,0.7453,3.2826,0.44,7.44,1.6233,0.6652,-0.838,308.4415,144,2012,154,verano,June,NO,11.67
2012-06-03,982.2438,977.74,987.0,2.7851,0.910451,0.72,97.4,6.8013,1.3288,0.27,3.54,0.7195,2.0193,0.56,4.24,0.8634,0.3192,0.1703,28.0778,144,2012,155,verano,June,ne,15.79
2012-06-04,983.2293,981.03,984.77,1.1034,0.87715,0.691,97.1,6.7003,1.1785,0.33,3.17,0.6056,2.1126,0.72,4.06,0.7176,-0.4308,-0.2509,210.2173,144,2012,156,verano,June,SOUTHWEST,13.42
,989.2705,980.88,,3.3515,0.733543,0.4708,97.7,17.6429,1.7237,0.2,3.54,0.7819,3.4927,0.44,7.47,1.6726,,-1.4845,263.2493,144,2012,157,verano,october,O,16.12
2012-06-06,984.137,981.01,989.71,2.6763,80.7885,57.77,95.2,,1.9962,0.15,4.93,1.2238,3.1158,0.36,8.97,1.8314,-1.8138,-0.2247,187.0627,144,2012,158,verano,June,S,21.72
2012-06-07,980.51,976.87,,2.3819,76.8553,97.80956518237944,54.54,12.7533,2.5218,0.4,,1.2378,3.8679,1.04,8.25,1.758,-0.9357,-0.109,186.6413,,2012,159,,JUNE,S,22.68
2012-06-08,981.158,977.08,985.23,,63.7331,43.51,83.5,12.5277,3.2678,10.629593752309153,0.23,1.4069,5.1505,0.6,10.81,2.3773,-2.4418,-2.0229,219.6409,144,2012,160,verano,August,SO,20.73
2012-06-09,986.5324,985.34,987.55,0.603,55.7837,35.31,87.1,16.1847,3.5138,0.4,8.81,1.9322,5.6642,0.88,13.73,3.145,-2.3199,-2.3508,225.3789,144,2012,161,verano,JUNE,SO,19.74
2012-06-10,984.7041,981.25,987.49,2.3848,0.5699770000000001,40.03,80.0,13.4458,1.1687,0.14,2.46062916,0.7285,2.3073,8.861359284385768,0.19883872,1.5149,0.3391,-0.2784,320.6113,144,2012,162,invierno,SEPTEMBER,NO,19.35
2012-06-11,978.2413,976.33,981.24,1.4446,68.0334,47.43,96.2,13.6128,1.4317,0.17,5.01,0.9836,2.3558,0.44,7.16,1.4479,-0.8454,0.0206,178.6037,144,2012,,verano,June,S,20.13
2012-06-12,,975.9,979.3,0.8219,76.2812,52.81,99.4,18.443,1.5185,0.34,3.28,0.6185,2.5979,0.64,5.04,0.9468,-0.6277,-0.4214,,144,2012,164,verano,Aug,SO,17.02
2012-06-13,984.7671,979.32,990.55,3.2787,83.327,64.76,95.5,8.6738,8.47008,2.2680000000000002,,0.8169,3.8589,1.36,5.88,1.0172,0.054,-0.9037,273.4168,144,2012,165,invierno,AUGUST,O,15.83
2012-06-14,992.5991,990.6,993.77,0.8991,0.885652,0.6548999999999999,96.1,8.3061,4.00572,0.648,9.432,0.6088,1.8985,0.48,4.24,0.8957,-0.1143,0.3315,109.0299,144,2012,166,invierno,march,Este,23.94
2012-06-15,991.0042,988.37,993.44,1.5979,0.735217,,99.5,19.3955,2.3067,0.25,2.93908483,1.0283,3.6097,9.373474415803445,0.34796776,1.6652,-1.9067,-0.2532,187.5645,144,2012,167,verano,June,S,25.89
2012-06-16,990.09,989.11,992.61,0.8751,69.2131,46.72,94.9,14.1858,1.8987,0.47,7.1,1.3366,3.5874,1.0,11.37,2.2504,-0.7546,-1.0772,234.9879,144,2012,168,verano,June,SOUTHWEST,23.64
2012-06-17,994.5806,992.02,996.35,,59.2405,40.36,74.4,,8.37288,0.36000000000000004,18.576,131.09,3.7489,0.24,8.97,-102.30999999999999,-1.7054,-1.26,216.4576,144,2012,169,invierno,March,so,30.84
2012-06-18,989.6743,986.39,994.22,2.452,63.594,37.17,89.7,15.4303,1.8994,0.16,6.59,1.5269,3.3468,0.36,10.84,2.4796,-1.1009,-0.8694,218.3013,144,,170,verano,november,SO,
2012-06-19,992.5315,989.46,994.66,1.8227,0.6720520000000001,0.5643,85.4,8.3033,2.6746,0.42,5.27,1.2056,4.2648,10.065047835218197,0.88,1.7381,1.8188,1.5079,39.6598,144,,171,verano,June,NE,18.42
2012-06-20,987.6363,993.4624168619608,985.82,1.3133,93.7208,86.4,98.4,2.9592,2.6028,0.35,3.01986306,1.0765,3.8003,1.12,4.082407470000001,1.4102,1.9068,1.0198,28.1376,144,2012,172,summer,June,Noreste,15.94
2012-06-21,985.9632,985.31,986.59,0.3331,94.8667,88.9,99.0,3.247,2.0199,0.41,3.78,0.8134,3.0066,1.04,5.33,0.991,1.4077,1.0597,36.9731,144,2012,173,Inverano,June,NE,22.26
2012-06-22,991.0756,986.47,995.6,2.647,0.637757,0.3874,96.2,21.0914,9.04464,1.728,23.328000000000003,141.38,4.299,0.84,11.57,-122.42500000000001,-1.3357,-1.9013,234.9111,144,,174,invierno,noviembre,SO,22.51
2012-06-23,996.0915,995.15,997.19,0.5252,0.619255,0.38170000000000004,91.0,17.4361,2.0962,0.26,6.21,1.5406,3.6597,0.68,10.89,2.5328,-1.4382,-1.1249,,144,2012,175,verano,,SO,23.36
2012-06-24,988.7235,983.41,995.87,4.3379,68.364,40.85,94.3,18.6901,12.927600000000002,1.0080000000000002,38.232,2.7038,5.7345,0.84,16.09,,-2.9499,-1.7047,210.0232,144,2012,176,invierno,december,SO,18.5
2012-06-25,987.3282,985.14,991.08,1.4933,72.0717,50.83,88.0,10.3174,2.6806,0.69,6.6,1.3576,5.1521,1.48,12.89,2.4036,-1.2698,-2.1866,239.8548,144,2012,177,Inverano,June,SOUTHWEST,18.54
2012-06-26,993.6477,996.5349873149397,991.12,1.3569,70.196,52.58,86.8,10.56,1.7947,0.49,3.74,0.6932,,1.12,7.16,1.5365,-0.2522,-1.6018,261.0527,144,2012,178,winter,Feb,O,23.14
2012-06-27,991.7779,988.98,994.97,2.2573,77.2744,50.28,96.1,15.1294,2.0935,7.700767874875385,0.31689921,1.2827,3.5212,1.12,5.35000431,2.0505,-1.2877,-1.1381,221.4707,144,2012,179,VERANO_INVIERNO,june,SO,28.16
2012-06-28,986.7909,983.99,989.3,1.9395,0.722447,0.43450000000000005,98.2,19.0802,1.3929,0.21,2.0505242999999997,0.6863,2.4394,0.62,3.28083888,1.0619,-0.5114,0.3518,145.4764,144,2012,180,verano,December,SE,31.72
2012-06-29,983.7584,982.54,,0.7481,63.3378,38.16,90.1,14.9662,1.7449,0.32,4.68,0.9345,3.0261,0.76,7.6,1.5099,-0.7009,-0.0185,181.5092,144,2012,181,verano,junio,S,29.43
2012-06-30,986.0472,984.46,988.0,1.1795,70.3882,49.67,97.2,14.4138,1.9678,0.17,9.47,,3.359,0.44,16.73,2.4104,0.7016,0.2192,17.3513,144,2012,182,invierno,APRIL,N,21.34
2012-07-01,989.4403,983.38,994.26,2.709,81.0604,71.2,91.2,4.9781,2.0004,0.37,9.44,1.2953,3.3058,0.88,13.21,1.8567,-1.1177,-0.9177,219.3874,144,2012,183,verano,July,SO,19.89
2012-07-02,993.5954,991.49,995.27,1.2752,80.773,65.12,91.6,6.8921,2.4589,0.3,5.94,1.1458,3.9094,12.476570359325468,0.68,1.5276,1.8112,1.053,30.1744,144,2012,184,verano,July,NE,21.82
2012-07-03,991.4692,990.34,992.41,0.6176,,67.17,89.6,6.7595,1.4672,0.19,,0.8943,2.4579,0.44,5.16,1.3071,1.0319,0.5149,26.5174,144,,185,verano,July,NE,25.64
2012-07-04,988.6822,986.38,990.99,1.4909,72.5167,52.88,95.3,15.6547,1.7658,0.17,4.79,1.1444,2.9786,0.34,7.18,1.7532,0.8396,1.241,55.9199,144,2012,,verano,Jul,NE,22.02
2012-07-05,985.4789,983.11,987.64,1.2479,88.5875,78.2,98.6,5.705,1.4359,0.2,3.89,0.779,2.3082,0.52,5.24,1.0263,0.4851,0.0459,5.4071,144,2012,187,verano,july,N,25.62
2012-07-06,985.0998,982.75,987.1,1.2576,85.4162,59.85,99.8,13.3669,1.2533,0.24,4.85,0.7024,2.2064,0.48,12.51,1.47,-0.5853,-0.437,216.7486,144,2012,188,,July,SO,23.84
2012-07-07,987.1115,986.19,988.45,0.5534,0.809123,0.5966,93.8,11.1365,1.2041,0.23,2.97,0.6235,2.0294,0.4,4.6,0.9346,-0.0834,0.1737,115.6464,144,2012,,verano,JUNE,SE,
2012-07-08,,982.62,986.65,1.1149,70.757,48.43,96.1,,2.664,0.33,6.64,1.7736,4.1935,13.716891960424869,0.84,2.6641,-2.1834,-1.1466,207.7053,144,2012,190,Estacion_Desconocida,,SO,23.44
2012-07-09,986.2402,984.95,987.18,0.5055,62.4899,42.92,81.3,11.6544,12.492,1.4400000000000002,25.2,181.58,5.4678,16.305096751047778,0.92,-142.16,-2.6784,-2.0772,217.7942,144,2012,191,Invierno,Feb,SO,23.8
2012-07-10,986.6783,985.41,987.51,0.628,69.2533,48.57,89.5,12.5403,4.889880000000001,,14.436,80.19,2.5067,0.4,6.97,-68.585,-0.7727,-0.5261,214.2472,144,2012,192,invierno,Feb,SO,21.52
2012-07-11,986.1996,985.31,987.28,0.5238,70.4311,43.95,97.4,19.0194,2.6735,0.29,7.69,1.8228,4.5074,0.52,11.43,2.8791,-1.7151,-1.6308,223.5572,144,2012,193,verano,NOVEMBER,SO,18.68
2012-07-12,987.4092,985.37,989.23,0.9326,73.3715,50.8,93.0,11.1252,3.1533,0.55,8.16,1.7368,5.3846,1.2,12.93,3.0103,-2.1542,-2.0434,223.4878,144,2012,194,verano,July,SO,18.41
2012-07-13,982.8215,978.2,988.65,3.02,0.82419,0.644,95.8,10.4741,2.7719,0.54,6.37,1.4802,4.2619,1.36,9.99,2.0846,-2.5872,-0.6831,194.7897,144,2012,195,berano,July,S,19.0
2012-07-14,978.8932,974.0,983.27,3.0072,83.3283,60.71,97.5,10.3707,2.8838,0.31,5.91545192,1.6395,4.8697,18.916906677806644,0.5219516399999999,2.6218,-2.1866,-1.5474,215.2863,144,2012,196,verano,July,SO,20.97
2012-07-15,986.2162,983.14,991.54,2.3149,72.7234,46.76,91.1,12.5567,2.3848,0.46,5.64,1.3148,4.1281,0.96,10.01,2.1912,-1.3005,-1.5121,229.3027,144,2012,197,verano,July,SO,19.22
2012-07-16,994.997,991.61,996.67,1.3107,68.6972,93.66900910607825,46.09,13.9661,10.18836,1.1880000000000002,,141.86,4.974,1.36,11.31,-115.27499999999999,-1.5904,-2.1201,233.1242,144,2012,198,invierno,October,SO,20.23
2012-07-17,992.4786,990.21,994.86,1.4235,84.7006,62.41,94.3,9.0451,2.2647,0.41,2.6718953,0.8293,4.1844,1.2,,1.3991,-1.132,-1.59,234.5513,144,2012,199,verano,July,SO,24.3
2012-07-18,988.7721,982.92,994.72,3.8501,71.1789,47.76,92.0,14.8301,2.8312,0.57,6.63,1.4168,4.6967,13.941199497107585,1.42,2.4996,-2.004,-1.7903,221.7767,144,2012,200,verano,July,SO,21.92
2012-07-19,981.9625,980.16,985.59,1.5828,64.2612,43.03,87.0,11.1887,3.148,0.78,7.13,1.4769,,1.24,14.41,2.9124,-1.7443,-2.3874,233.8458,144,2012,201,invierno,may,SO,
2012-07-20,987.8265,985.52,990.42,1.2552,74.0232,56.7,86.6,7.1394,1.7429,,4.18,0.8091,3.0753,0.68,6.44,1.3976,-0.6004,-1.5389,248.686,144,2012,202,East,julio,O,17.76
2012-07-21,993.349,,997.58,2.0621,77.0019,57.19,92.8,10.9838,1.1733,3.67884789165305,0.15,0.7722,2.156,0.4,5.68,1.2613,0.4961,-0.2059,337.4533,144,2012,203,verano,diciembre,NO,19.08
2012-07-22,1000.4837,997.56,1002.79,1.3588,66.0735,46.86,85.1,12.6964,1.2912,0.19,4.16,0.707,2.4285,0.4,5.78,1.2313,0.6501,0.0671,5.8974,144,2012,204,VERANO,July,NORTH,24.93
,1000.7562,997.51,1003.38,2.2897,59.4215,34.15,92.6,20.7385,,0.16,4.21,1.0522,2.9236,0.36,6.6,1.6671,0.0439,0.9047,87.2228,144,2012,205,verano,SEPTEMBER,E,28.78
2012-07-24,993.1172,989.39,997.49,,0.588699,0.40590000000000004,88.9,15.8403,2.3193,0.15,5.22,1.5794,3.7251,0.28,8.25,2.4969,1.1164,1.5363,53.9932,144,2012,206,verano,July,NE,32.83
2012-07-25,987.8305,985.86,989.53,1.1603,58.0072,35.27,89.2,17.4141,1.187,0.21,3.58,0.7284,2.1,0.56,5.16,1.1134,0.0231,0.0907,,144,2012,207,verano,July,E,
2012-07-26,989.422,987.9,990.59,0.6953,60.421,43.08,87.0,13.7748,1.6866,0.14,2.64082675,1.2126,2.9511,0.3,6.72,1.9226,1.2146,0.6986,29.9065,144,2012,208,East,Jul,NE,32.51
2012-07-27,,982.23,990.33,3.0198,58.9283,38.83,82.4,14.0411,1.5217,0.14,6.2,1.0846,2.5976,0.36,8.08,1.6233,0.0638,0.5312,83.1518,144,,209,verano,July,E,24.79
2012-07-28,982.4203,980.8,983.7,0.725,,58.15,93.8,9.1446,2.7033,0.62,8.56,1.8761,4.436,1.16,15.09,2.8199,-1.4381,-0.8323,210.0604,144,2012,210,verano,,so,22.63
2012-07-29,985.297,982.64,990.04,2.4059,73.7484,98.56146083367562,47.75,16.9489,2.0958,0.4,4.33,0.9327,3.6824,0.64,9.21,1.842,-0.4669,-1.6564,254.2578,144,2012,211,verano,FEBRUARY,O,21.41
2012-07-30,990.6858,989.76,992.02,0.548,60.9118,41.6,85.6,12.77,8.78328,1.044,29.483999999999998,158.88,3.986,0.7,12.05,-121.025,-1.4531,-1.4894,225.7059,144,2012,212,invierno,APRIL,SO,22.98
2012-07-31,992.0186,991.1,992.91,0.5523,59.8993,40.67,,12.7013,1.5015,0.16,3.2435566199999997,1.0902,2.656,0.4,4.90261719,1.8135,-0.8496,-0.8142,223.7826,144,2012,213,VERANO_INVIERNO,July,SO,28.4
2012-08-01,989.8028,986.21,992.57,,57.7292,86.88844606369716,36.67,17.3106,1.4144,0.3,3.71,0.7578,2.6736,0.6,5.68,1.3258,-0.2386,0.5792,112.3874,144,2012,214,verano,AUGUST,E,28.87
2012-08-02,986.4088,985.27,,0.996,,37.07,75.0,10.862,2.0591,0.17,6.14,,3.4975,0.36,10.35,2.2877,-1.3214,-1.0542,218.582,144,2012,215,VERANO,SEPTEMBER,SO,26.77
2012-08-03,989.2909,988.23,990.06,,67.3383,37.42,84.5,13.4161,5.600160000000001,0.6120000000000001,10.714921524000001,1.0493,2.7938,,4.4738712000000005,1.6427,0.6994,0.1062,8.6325,144,2012,216,invierno,October,N,27.9
2012-08-04,987.9029,985.83,989.68,1.3573,57.7908,26.85,93.6,23.3417,1.3523,0.14,2.74645982,1.029,2.5091,0.4,5.673117230000001,1.9162,-0.4609,-0.4276,222.8548,144,2012,217,verano,August,SO,25.87
2012-08-05,984.2878,982.26,986.17,1.0995,75.6824,58.94,93.4,10.231,1.2376,0.2,3.31,0.6792,2.143,0.52,9.29,1.1935,0.31,0.2632,40.3328,144,,218,East,August,NE,23.44
2012-08-06,985.0874,981.83,989.73,2.1141,0.690993,0.5487,94.5,11.9751,3.0921,0.31,6.58,1.3727,5.1485,0.72,9.49,2.0247,-2.3048,-1.725,216.8122,144,2012,219,verano,August,SO,21.72
2012-08-07,992.8231,989.73,995.53,1.5261,63.1726,45.1,82.2,11.6507,10.4202,2.9160000000000004,21.240000000000002,106.28999999999999,4.955,,11.53,-104.28,-1.8481,,228.1384,144,2012,220,invierno,FEBRUARY,Suroeste,22.39
